
--- Job Ioptimal_problem311.gms Start 06/18/19 11:24:13 26.1.0 rf2b37b9 WEX-WEI x86 64bit/MS Windows
GAMS 26.1.0   Copyright (C) 1987-2019 GAMS Development. All rights reserved
Licensee: GAMS Development Corporation, USA              G871201/0000CA-ANY
          Free Demo, +1 202-342-0180, support@gams.com, www.gams.com DC0000
--- Starting compilation
--- Ioptimal_problem311.gms(152) 3 Mb
--- GDXin=C:\Users\u0123029\Dropbox\SDP for Constructing Designs\MINL_PROBLEMS\Mixture\Lineariation_constraint\Ioptimal Project\First-Order\Scenario311\in.gdx
--- Ioptimal_problem311.gms(245) 3 Mb
--- Starting execution: elapsed 0:00:00.011
--- Ioptimal_problem311.gms(229) 4 Mb
--- Generating MINLP model I_opt
--- Ioptimal_problem311.gms(240) 6 Mb
---   161 rows  107 columns  616 non-zeroes
---   614 nl-code  300 nl-non-zeroes
---   7 discrete-columns
--- Ioptimal_problem311.gms(240) 4 Mb
--- Executing SCIP: elapsed 0:00:00.018

SCIP             26.1.0 rf2b37b9 Released Feb 02, 2019 WEI x86 64bit/MS Window
SCIP version 6.0 (a27ecc0)
Copyright (C) 2002-2019 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)

External codes: 
  CPLEX 12.8.0.0       Linear Programming Solver developed by IBM (www.cplex.com)
  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)
  Ipopt 3.12           Interior Point Optimizer developed by A. Waechter et.al. (www.coin-or.org/Ipopt)
  HSL MA27 and MC19    Harwell Subroutine Libraries (www.hsl.rl.ac.uk) from commercially supported Ipopt

reading option file C:\Users\u0123029\Dropbox\SDP for Constructing Designs\MINL_PROBLEMS\Mixture\Lineariation_constraint\Ioptimal Project\First-Order\Scenario311\scip.opt
non-default parameter settings:
limits/time = 14400
limits/gap = 1e-05
limits/absgap = 1e-06
lp/threads = 1
misc/printreason = FALSE
misc/usesymmetry = 0
display/nfrac/active = 2
display/nexternbranchcands/active = 2
gams/mipstart = 3
Passed partial solution with values for all variables to SCIP.
original problem has 107 variables (7 bin, 0 int, 100 cont) and 161 constraints

presolving:
(round 1, fast)       46 del vars, 59 del conss, 0 add conss, 89 chg bounds, 0 chg sides, 0 chg coeffs, 2 upgd conss, 0 impls, 3 clqs
(round 2, fast)       46 del vars, 71 del conss, 0 add conss, 95 chg bounds, 1 chg sides, 0 chg coeffs, 2 upgd conss, 0 impls, 3 clqs
(round 3, fast)       46 del vars, 71 del conss, 0 add conss, 99 chg bounds, 1 chg sides, 0 chg coeffs, 2 upgd conss, 0 impls, 3 clqs
(round 4, fast)       46 del vars, 71 del conss, 42 add conss, 99 chg bounds, 1 chg sides, 0 chg coeffs, 2 upgd conss, 0 impls, 3 clqs
(round 5, fast)       46 del vars, 71 del conss, 42 add conss, 99 chg bounds, 1 chg sides, 0 chg coeffs, 53 upgd conss, 0 impls, 3 clqs
(round 6, fast)       46 del vars, 71 del conss, 42 add conss, 171 chg bounds, 1 chg sides, 0 chg coeffs, 53 upgd conss, 0 impls, 3 clqs
(round 7, exhaustive) 46 del vars, 71 del conss, 42 add conss, 171 chg bounds, 1 chg sides, 0 chg coeffs, 68 upgd conss, 0 impls, 3 clqs
   (0.0s) probing cycle finished: starting next cycle
presolving (8 rounds: 8 fast, 2 medium, 2 exhaustive):
 46 deleted vars, 71 deleted constraints, 42 added constraints, 171 tightened bounds, 0 added holes, 1 changed sides, 0 changed coefficients
 51 implications, 6 cliques
presolved problem has 103 variables (4 bin, 0 int, 0 impl, 99 cont) and 132 constraints
     12 constraints of type <varbound>
      3 constraints of type <setppc>
     41 constraints of type <linear>
     14 constraints of type <abspower>
     62 constraints of type <quadratic>
Presolving Time: 0.00

 time | node  | left  |LP iter|LP it/n| mem |mdpt |frac |extbr|vars |cons |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
  0.0s|     1 |     0 |   413 |     - |2772k|   0 |   4 |   0 | 103 | 132 | 192 | 153 |   0 |   0 | 5.000000e-01 | 3.500000e+00 | 600.00%
  0.0s|     1 |     0 |   426 |     - |2793k|   0 |   3 |   0 | 103 | 132 | 199 | 160 |   0 |   0 | 5.000000e-01 | 3.500000e+00 | 600.00%
  0.0s|     1 |     0 |   434 |     - |2814k|   0 |   3 |   0 | 103 | 132 | 167 | 167 |   0 |   0 | 5.000000e-01 | 3.500000e+00 | 600.00%
  0.0s|     1 |     0 |   434 |     - |2814k|   0 |   3 |   0 | 103 | 132 | 167 | 167 |   0 |   0 | 5.000000e-01 | 3.500000e+00 | 600.00%
  0.0s|     1 |     0 |   439 |     - |2814k|   0 |   3 |   0 | 103 | 132 | 172 | 172 |   0 |   0 | 5.000000e-01 | 3.500000e+00 | 600.00%
  0.0s|     1 |     0 |   445 |     - |2831k|   0 |   3 |   0 | 103 | 132 | 176 | 176 |   0 |   0 | 5.000000e-01 | 3.500000e+00 | 600.00%
  0.0s|     1 |     0 |   449 |     - |2833k|   0 |   3 |   0 | 103 | 132 | 179 | 179 |   0 |   0 | 5.000000e-01 | 3.500000e+00 | 600.00%
  0.0s|     1 |     0 |   452 |     - |2833k|   0 |   3 |   0 | 103 | 132 | 181 | 181 |   0 |   0 | 5.000000e-01 | 3.500000e+00 | 600.00%
L 0.0s|     1 |     0 |   476 |     - |2845k|   0 |   3 |   0 | 103 | 132 | 181 | 181 |   0 |   0 | 5.000000e-01 | 3.459373e+00 | 591.87%
s 0.0s|     1 |     0 |   476 |     - |2853k|   0 |   3 |   0 | 103 | 132 | 181 | 181 |   0 |   0 | 5.000000e-01 | 2.333333e+00 | 366.67%
 time | node  | left  |LP iter|LP it/n| mem |mdpt |frac |extbr|vars |cons |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
  0.0s|     1 |     0 |   476 |     - |2913k|   0 |   3 |   0 | 103 | 132 | 181 | 181 |   0 |   0 | 5.000000e-01 | 2.333333e+00 | 366.67%
  0.0s|     1 |     0 |   479 |     - |2913k|   0 |   3 |   0 | 103 | 132 | 183 | 183 |   0 |   0 | 5.000000e-01 | 2.333333e+00 | 366.67%
  0.0s|     1 |     2 |   479 |     - |2915k|   0 |   3 |   0 | 103 | 132 | 183 | 183 |   0 |   3 | 5.000000e-01 | 2.333333e+00 | 366.67%
  2.0s|   100 |    41 | 32662 | 326.5 |3836k|  18 |   - |   0 | 103 | 132 | 376 |8951 |   0 |   5 | 5.000000e-01 | 2.333333e+00 | 366.67%
  3.0s|   200 |   105 | 67281 | 336.4 |5052k|  21 |   0 |  39 | 103 | 132 | 294 |  17k|   0 |   5 | 5.000000e-01 | 2.333333e+00 | 366.67%
L 5.0s|   223 |    95 | 71258 | 319.4 |5250k|  21 |   0 |  61 | 103 | 132 | 527 |  19k|   0 |   5 | 5.000000e-01 | 1.958333e+00 | 291.67%
  6.0s|   300 |   110 | 89039 | 296.6 |5361k|  22 |   0 |  64 | 103 | 132 | 335 |  22k|   0 |   5 | 5.000000e-01 | 1.958333e+00 | 291.67%
  6.0s|   400 |   132 |107231 | 267.9 |7422k|  22 |   - |   0 | 103 | 132 | 453 |  28k|   0 |   5 | 5.000000e-01 | 1.958333e+00 | 291.67%
r 7.0s|   440 |   134 |116319 | 264.2 |7523k|  22 |   0 |  39 | 103 | 132 | 393 |  30k|   0 |   5 | 5.000002e-01 | 1.767677e+00 | 253.54%
  7.0s|   500 |   132 |127071 | 254.0 |7529k|  23 |   0 |  75 | 103 | 132 | 385 |  32k|   0 |   5 | 5.000002e-01 | 1.767677e+00 | 253.54%
  8.0s|   600 |   118 |143119 | 238.4 |7529k|  24 |   - |   0 | 103 | 132 |   0 |  36k|   0 |   5 | 5.000002e-01 | 1.767677e+00 | 253.54%
  9.0s|   700 |   148 |167394 | 239.0 |7594k|  24 |   0 |  47 | 103 | 132 | 341 |  43k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 10.0s|   800 |   166 |189353 | 236.6 |7784k|  24 |   0 |  59 | 103 | 132 | 297 |  50k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 11.0s|   900 |   180 |206720 | 229.6 |8201k|  24 |   - |   0 | 103 | 132 |   0 |  56k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 12.0s|  1000 |   180 |225274 | 225.2 |8287k|  24 |   - |   0 | 103 | 132 |   0 |  61k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 time | node  | left  |LP iter|LP it/n| mem |mdpt |frac |extbr|vars |cons |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 13.0s|  1100 |   204 |248446 | 225.8 |8586k|  24 |   0 |  58 | 103 | 132 | 381 |  69k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 14.0s|  1200 |   200 |259712 | 216.3 |9660k|  24 |   0 |  65 | 103 | 132 | 395 |  73k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 15.0s|  1300 |   202 |280509 | 215.7 |9662k|  24 |   - |   0 | 103 | 132 | 333 |  78k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 17.0s|  1400 |   206 |328299 | 234.4 |9733k|  24 |   0 |  62 | 103 | 132 | 279 |  87k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 18.0s|  1500 |   216 |347317 | 231.5 |  10M|  24 |   0 |  70 | 103 | 132 | 320 |  93k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 20.0s|  1600 |   206 |371607 | 232.2 |  10M|  24 |   0 |  73 | 103 | 132 | 417 | 100k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 21.0s|  1700 |   218 |403540 | 237.3 |  10M|  24 |   0 |  93 | 103 | 132 | 479 | 107k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 23.0s|  1800 |   242 |425015 | 236.1 |  10M|  25 |   0 |  33 | 103 | 132 | 388 | 114k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 25.0s|  1900 |   240 |442410 | 232.8 |  10M|  26 |   - |   0 | 103 | 132 |   0 | 119k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 26.0s|  2000 |   242 |458426 | 229.2 |  10M|  29 |   0 |  42 | 103 | 132 | 409 | 124k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 27.0s|  2100 |   240 |474529 | 225.9 |  10M|  31 |   - |   0 | 103 | 132 |   0 | 129k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 28.0s|  2200 |   242 |493699 | 224.4 |  10M|  32 |   0 |  43 | 103 | 132 | 453 | 135k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 29.0s|  2300 |   246 |510191 | 221.8 |  10M|  32 |   - |   0 | 103 | 132 | 399 | 140k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 30.0s|  2400 |   240 |527636 | 219.8 |  10M|  32 |   - |   0 | 103 | 132 | 438 | 146k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 31.0s|  2500 |   254 |546493 | 218.5 |  11M|  32 |   0 |  55 | 103 | 132 | 372 | 152k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 time | node  | left  |LP iter|LP it/n| mem |mdpt |frac |extbr|vars |cons |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 32.0s|  2600 |   254 |565157 | 217.3 |  11M|  32 |   0 |  63 | 103 | 132 | 459 | 157k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 33.0s|  2700 |   250 |583123 | 215.9 |  11M|  32 |   0 |  88 | 103 | 132 | 421 | 162k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 34.0s|  2800 |   260 |604341 | 215.8 |  11M|  32 |   - |   0 | 103 | 132 | 399 | 168k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 35.0s|  2900 |   270 |633060 | 218.3 |  11M|  32 |   0 |  81 | 103 | 132 | 522 | 175k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 37.0s|  3000 |   272 |661975 | 220.6 |  11M|  32 |   0 |  76 | 103 | 132 | 455 | 181k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 38.0s|  3100 |   276 |684499 | 220.8 |  11M|  32 |   - |   0 | 103 | 132 | 411 | 187k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 39.0s|  3200 |   278 |706426 | 220.7 |  11M|  32 |   - |   0 | 103 | 132 | 534 | 193k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 40.0s|  3300 |   272 |726239 | 220.0 |  11M|  32 |   - |   0 | 103 | 132 |   0 | 198k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 41.0s|  3400 |   266 |744736 | 219.0 |  11M|  32 |   - |   0 | 103 | 132 | 399 | 202k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 42.0s|  3500 |   260 |760667 | 217.3 |  11M|  32 |   0 |  78 | 103 | 132 | 499 | 207k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 44.0s|  3600 |   266 |787061 | 218.6 |  11M|  32 |   - |   0 | 103 | 132 | 409 | 213k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 45.0s|  3700 |   262 |805550 | 217.7 |  11M|  32 |   - |   0 | 103 | 132 | 504 | 218k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 46.0s|  3800 |   264 |831320 | 218.7 |  11M|  32 |   0 |  77 | 103 | 132 | 358 | 224k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 47.0s|  3900 |   270 |847872 | 217.4 |  12M|  32 |   - |   0 | 103 | 132 | 421 | 229k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 48.0s|  4000 |   264 |863953 | 216.0 |  12M|  32 |   0 |  64 | 103 | 132 | 487 | 233k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 time | node  | left  |LP iter|LP it/n| mem |mdpt |frac |extbr|vars |cons |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 49.0s|  4100 |   274 |883030 | 215.3 |  12M|  32 |   0 |  71 | 103 | 132 | 333 | 240k|   0 |   5 | 5.000003e-01 | 1.767677e+00 | 253.54%
 51.0s|  4200 |   274 |920043 | 219.0 |  12M|  32 |   - |   0 | 103 | 132 | 325 | 250k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 53.0s|  4300 |   288 |950616 | 221.0 |  12M|  32 |   0 |  57 | 103 | 132 | 476 | 257k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 54.0s|  4400 |   290 |979791 | 222.7 |  12M|  32 |   0 |  55 | 103 | 132 | 363 | 264k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 55.0s|  4500 |   294 |  1003k| 223.0 |  12M|  32 |   0 |  58 | 103 | 132 | 282 | 271k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 56.0s|  4600 |   298 |  1027k| 223.2 |  12M|  32 |   - |   0 | 103 | 132 | 381 | 278k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 59.0s|  4700 |   304 |  1066k| 226.9 |  12M|  32 |   - |   0 | 103 | 132 | 289 | 287k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 62.0s|  4800 |   306 |  1103k| 229.9 |  13M|  32 |   - |   0 | 103 | 132 |   0 | 296k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 65.0s|  4900 |   306 |  1151k| 235.0 |  13M|  32 |   0 |  66 | 103 | 132 | 418 | 304k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 67.0s|  5000 |   312 |  1163k| 232.6 |  13M|  32 |   0 |  47 | 103 | 132 | 362 | 309k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 68.0s|  5100 |   310 |  1175k| 230.5 |  13M|  32 |   - |   0 | 103 | 132 | 391 | 313k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 69.0s|  5200 |   306 |  1188k| 228.6 |  13M|  32 |   - |   0 | 103 | 132 |   0 | 318k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 70.0s|  5300 |   300 |  1198k| 226.1 |  13M|  32 |   - |   0 | 103 | 132 | 454 | 321k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 71.0s|  5400 |   308 |  1211k| 224.4 |  13M|  32 |   0 |  42 | 103 | 132 | 440 | 326k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 74.0s|  5500 |   304 |  1226k| 222.9 |  13M|  32 |   0 |  65 | 103 | 132 | 435 | 331k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 time | node  | left  |LP iter|LP it/n| mem |mdpt |frac |extbr|vars |cons |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 75.0s|  5600 |   308 |  1237k| 221.0 |  13M|  32 |   0 |  77 | 103 | 132 | 404 | 336k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 77.0s|  5700 |   304 |  1257k| 220.5 |  13M|  32 |   - |   0 | 103 | 132 | 421 | 342k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 78.0s|  5800 |   300 |  1272k| 219.4 |  13M|  32 |   0 |  64 | 103 | 132 | 409 | 347k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 80.0s|  5900 |   298 |  1288k| 218.3 |  13M|  32 |   - |   0 | 103 | 132 | 301 | 354k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 82.0s|  6000 |   302 |  1308k| 218.0 |  13M|  32 |   0 |  61 | 103 | 132 | 288 | 361k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 84.0s|  6100 |   304 |  1322k| 216.7 |  13M|  32 |   0 |  63 | 103 | 132 | 332 | 366k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 85.0s|  6200 |   302 |  1329k| 214.4 |  13M|  32 |   - |   0 | 103 | 132 | 378 | 369k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 87.0s|  6300 |   296 |  1343k| 213.2 |  13M|  32 |   - |   0 | 103 | 132 | 445 | 373k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 89.0s|  6400 |   296 |  1359k| 212.5 |  13M|  32 |   0 |  84 | 103 | 132 | 388 | 379k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 91.0s|  6500 |   332 |  1372k| 211.1 |  14M|  32 |   0 |  52 | 103 | 132 | 390 | 383k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 93.0s|  6600 |   344 |  1385k| 210.0 |  14M|  32 |   0 |  50 | 103 | 132 | 364 | 388k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 95.0s|  6700 |   338 |  1401k| 209.1 |  14M|  32 |   0 |  61 | 103 | 132 | 298 | 393k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 97.0s|  6800 |   340 |  1415k| 208.2 |  14M|  32 |   - |   0 | 103 | 132 |   0 | 398k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 98.0s|  6900 |   338 |  1426k| 206.7 |  14M|  32 |   0 |  99 | 103 | 132 | 411 | 401k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
  100s|  7000 |   342 |  1437k| 205.3 |  14M|  32 |   0 |  69 | 103 | 132 | 358 | 406k|   0 |   5 | 5.000004e-01 | 1.767677e+00 | 253.54%
 time | node  | left  |LP iter|LP it/n| mem |mdpt |frac |extbr|vars |cons |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
